inventoryid,store,city,brand,description,size,onhand,price,startdate
2852,1,Hughesland,Mosley PLC,Clearly Product,Medium,85,16.71,2024-05-02
2853,39,North Meganton,"Freeman, Larson and Clark",Hit Product,Large,142,91.49,2024-11-10
2854,16,West Anthony,"Harris, Clark and Matthews",Perform Product,Large,0,25.65,2024-08-05
2855,50,Taylorville,Obrien-Thompson,Security Product,Large,176,34.48,2024-10-23
2856,34,Ronaldchester,Mitchell-Lopez,Live Product,Large,6,51.95,2024-06-27
2857,46,Zimmermanside,Bennett-Collins,Small Product,Medium,199,97.89,2024-12-14
2858,10,Lake Thomas,Thornton PLC,Design Product,Medium,52,48.59,2025-01-08
2859,1,New Jennifer,Richardson Group,Nation Product,Small,168,96.77,2024-04-29
2860,44,Leslieborough,"Wright, Winters and Dominguez",Ability Product,Medium,122,75.25,2024-09-08
2861,18,Autumnberg,Chapman-Marsh,Light Product,Small,158,8.8,2024-07-04
2862,38,Maryfurt,Woods-Brady,Eat Product,Medium,0,7.43,2024-10-22
2863,48,South Paulport,"George, Macdonald and Harper",Recently Product,Small,161,48.27,2025-03-18
2864,47,Deborahchester,Phillips Inc,Official Product,Medium,69,17.15,2024-11-07
2865,34,Port Sarah,Bailey PLC,Even Product,Small,11,46.2,2024-12-16
2866,12,Bennettside,Bell Ltd,Result Product,Small,239,53.14,2024-12-03
2867,30,North Sarah,Davis-Reyes,Appear Product,Medium,162,35.11,2024-12-02
2868,19,Lawrenceside,Davis-Reyes,Hundred Product,Large,0,14.84,2024-11-05
2869,40,West Beverlyton,Obrien-Thompson,Security Product,Large,186,34.48,2024-05-17
2870,42,West Kimberlyside,"Bush, Reyes and Fox",Small Product,Medium,184,32.17,2024-04-20
2871,26,Nashfurt,Lloyd Ltd,Win Product,Small,190,97.54,2024-12-11
2872,43,Reevesshire,"Bradley, Baker and Mcneil",Stand Product,Medium,144,27.81,2024-09-25
2873,39,Michaelview,Howard Inc,Tough Product,Small,168,96.77,2024-05-07
2874,4,Whitestad,"Dalton, Sanders and Cantrell",Walk Product,Small,88,62.79,2025-02-19
2875,38,Katrinaside,Lin and Sons,Consider Product,Medium,212,95.05,2024-10-30
2876,13,East Sierra,Williams LLC,Have Product,Small,123,87.17,2024-09-09
2877,4,North Miguelbury,"Briggs, Morris and Weber",This Product,Large,233,55.3,2024-10-17
2878,38,West Melissa,"Bush, Reyes and Fox",Apply Product,Small,0,78.16,2024-11-14
2879,20,Hilltown,James and Sons,Impact Product,Large,0,85.46,2024-06-22
2880,15,Sandraport,Larson-Lopez,Health Product,Large,83,96.67,2024-10-11
2881,18,Collinsfort,Garner and Sons,Real Product,Small,43,26.93,2024-07-06
2882,35,Lisafurt,West-Hernandez,Relationship Product,Large,92,53.38,2024-12-28
2883,17,Wallacemouth,Charles Ltd,Newspaper Product,Large,54,68.27,2025-01-12
2884,21,New James,Osborne-Brown,Federal Product,Medium,0,61.76,2024-11-29
2885,14,Rebekahmouth,Combs Group,Grow Product,Large,161,20.64,2024-06-29
2886,3,New Ricardo,"Stevens, Miller and Phillips",Majority Product,Medium,239,70.37,2025-03-30
2887,1,Heatherborough,"Jones, Martinez and Taylor",Partner Product,Small,0,71.51,2025-03-28
2888,22,Ericabury,Dawson Inc,Contain Product,Small,0,27.35,2025-02-22
2889,19,New Melissa,"Hamilton, Rivera and Kelley",This Product,Medium,167,36.82,2024-10-14
2890,10,South Patrickport,Quinn-Tran,Drug Product,Large,55,41.6,2025-03-29
2891,25,South Kathyview,Garcia-Ramirez,Again Product,Medium,76,47.52,2024-09-30
2892,14,New Jamesborough,"Briggs, Morris and Weber",Life Product,Small,0,32.94,2024-12-10
2893,15,Morenoland,Mitchell-Lopez,Live Product,Large,131,51.95,2024-08-24
2894,24,Millerville,"Walker, Maddox and Clayton",Produce Product,Large,0,24.07,2024-10-03
2895,17,Wheelerland,Charles Ltd,Growth Product,Large,0,13.23,2024-05-07
2896,1,Francoview,Short-Cook,Firm Product,Medium,0,6.09,2024-07-29
2897,49,Grantton,Roy Group,Dream Product,Large,83,54.42,2024-10-27
2898,3,South Anthonybury,Snyder Ltd,Each Product,Medium,0,32.35,2025-03-02
2899,2,New Denise,Reynolds LLC,What Product,Small,116,45.12,2024-05-05
2900,4,Mcphersonton,Garcia-Ramirez,Pass Product,Small,0,88.63,2025-04-05
2901,48,Guzmanside,Bell Ltd,Movement Product,Small,0,73.51,2025-01-13
2902,45,Charlenefort,Sawyer-Lane,Onto Product,Small,52,32.36,2024-12-08
2903,21,Clarkburgh,"Briggs, Morris and Weber",Guess Product,Large,210,28.76,2024-05-28
2904,34,Howellfort,Archer Group,Fly Product,Small,0,57.36,2024-11-02
2905,14,Port Diana,Lyons PLC,Piece Product,Small,42,71.69,2025-02-27
2906,2,Doughertybury,"Smith, Davis and Wright",Instead Product,Large,0,52.47,2024-04-18
2907,30,East Patrickmouth,Howard Inc,Fish Product,Large,126,26.32,2024-06-07
2908,13,New Brian,"Stone, Campbell and Robbins",Final Product,Small,188,39.56,2025-02-05
2909,41,Lake Gina,Osborne-Brown,Couple Product,Large,106,57.16,2024-08-29
2910,39,West Robinhaven,"Bush, Reyes and Fox",Apply Product,Small,0,78.16,2024-11-22
2911,44,Port Elizabethfurt,Burns and Sons,Student Product,Medium,114,45.58,2024-12-13
2912,39,Nguyenville,Brock Group,Camera Product,Small,186,88.75,2024-06-29
2913,20,Charlesstad,Edwards LLC,Successful Product,Medium,0,14.1,2024-07-15
2914,47,East Angelastad,Wagner Group,Member Product,Medium,114,97.31,2024-07-22
2915,33,Brianshire,Davis-Russell,Very Product,Medium,80,90.74,2024-12-19
2916,2,North Stevenburgh,Fitzpatrick-Sanders,Second Product,Medium,177,21.98,2024-08-03
2917,39,Acostastad,Brown-Marshall,Seven Product,Small,162,38.2,2025-03-21
2918,1,Chapmanbury,"Dalton, Sanders and Cantrell",Morning Product,Large,166,96.5,2025-01-17
2919,49,Gregoryville,Davis-Vasquez,Current Product,Small,8,34.4,2024-10-31
2920,28,West Kyle,"Dunn, Martinez and Brandt",Goal Product,Small,167,78.44,2024-08-25
2921,49,Howebury,Brown Inc,Maintain Product,Medium,80,45.65,2024-05-27
2922,48,Lake Mark,Lin and Sons,Recent Product,Small,0,45.61,2024-06-22
2923,47,Stephenchester,Russell and Sons,Your Product,Medium,137,60.22,2025-01-10
2924,9,East Matthewside,Vasquez-Velasquez,Often Product,Small,236,65.84,2024-04-20
2925,27,Susanland,"Watkins, James and Page",Forward Product,Small,203,17.68,2024-08-11
2926,25,New Makaylaborough,"Horne, Patton and Martin",Between Product,Medium,9,63.04,2024-09-21
2927,19,North Kennethchester,"Hancock, Peters and Holmes",Oil Product,Medium,170,38.61,2024-07-29
2928,41,East Marie,Russell and Sons,Guess Product,Small,50,89.73,2024-10-03
2929,49,Johnmouth,Kim-Gonzalez,Up Product,Medium,0,88.55,2025-03-04
2930,29,Carpentermouth,Perez-Johnson,Expect Product,Small,0,40.96,2024-06-07
2931,29,Port Jonathan,"Bailey, Avery and Edwards",Attention Product,Small,187,25.94,2024-07-03
2932,29,East Jessica,"Briggs, Morris and Weber",Type Product,Medium,64,28.2,2025-02-17
2933,19,North Amy,"Ruiz, Rodriguez and Lane",Still Product,Large,41,22.96,2024-12-01
2934,26,Port Amanda,Combs Group,Against Product,Medium,133,85.11,2024-05-25
2935,39,Bryanshire,Thomas LLC,Investment Product,Large,37,81.23,2025-03-06
2936,26,North Brianburgh,Salazar-Graves,Decade Product,Medium,117,29.28,2024-07-20
2937,32,Mirandaland,"Shannon, Lee and Noble",Bring Product,Large,0,66.98,2024-05-21
2938,38,Washingtonport,Russell and Sons,Level Product,Large,103,48.06,2024-08-12
2939,13,Meltonmouth,"Hancock, Peters and Holmes",Old Product,Large,100,19.18,2025-03-10
2940,12,East Andrewstad,Thomas and Sons,Fire Product,Small,102,34.46,2024-05-15
2941,22,Saraland,Morales-Knox,Table Product,Medium,66,53.04,2024-07-12
2942,44,West Christina,Williams-White,Technology Product,Medium,0,95.62,2024-05-22
2943,30,Ayalabury,Cook-Johnson,Appear Product,Medium,60,97.06,2024-05-15
2944,23,Port Randallmouth,Patterson Inc,Protect Product,Medium,249,46.52,2025-02-24
2945,40,Brittneyport,Knox Group,Choice Product,Medium,42,48.91,2024-10-08
2946,26,Port April,"Williamson, Holden and Sims",Hair Product,Large,0,72.85,2024-04-21
2947,15,North Bradley,Hunt-Tucker,Both Product,Small,28,21.14,2024-11-04
2948,36,Edwardston,Russell and Sons,Guess Product,Small,49,89.73,2024-04-24
2949,11,Port Jamie,Phillips Inc,Move Product,Medium,172,48.29,2024-05-20
2950,48,Cruzstad,Thornton PLC,Key Product,Medium,204,93.53,2024-11-30
2951,35,Lake David,"Phelps, Thompson and Chandler",Ask Product,Small,257,37.17,2024-08-11
2952,21,Lopezfort,Snyder-Kelly,Year Product,Small,97,22.3,2024-06-27
2953,50,Lopezhaven,"Dunn, Martinez and Brandt",Goal Product,Small,118,78.44,2024-08-10
2954,25,East Latoyaborough,"Hernandez, Morrison and Villanueva",Everyone Product,Large,87,18.48,2024-06-29
2955,26,Peterview,Davis-Russell,Family Product,Medium,30,72.59,2025-03-30
2956,28,West Kimberly,Gates-Pittman,Most Product,Small,158,28.28,2024-08-16
2957,9,Mathewsland,"Sanders, Hill and Bryant",Worry Product,Small,101,37.75,2024-04-11
2958,33,Smithfort,Snyder-Kelly,Year Product,Small,8,22.3,2024-06-02
2959,22,East Jodiland,Brennan Group,Who Product,Medium,275,30.48,2025-02-17
2960,18,Lake Robert,Dunlap Ltd,Occur Product,Large,160,76.59,2024-06-21
2961,13,South Ninashire,Rowe-Lewis,Become Product,Small,119,91.65,2025-02-21
2962,27,Port Charlesfurt,Long Ltd,Ok Product,Large,57,63.12,2024-04-09
2963,43,Paulchester,"West, Reed and Berry",On Product,Large,0,80.56,2024-09-25
2964,46,New Jacqueline,"Stevens, Miller and Phillips",Simply Product,Small,101,53.97,2024-08-18
2965,48,Port Deniseberg,Bennett-Collins,Small Product,Medium,194,97.89,2024-10-10
2966,4,New Robert,Adams and Sons,Federal Product,Small,79,60.94,2024-11-26
2967,47,Lake Kathryn,"Williamson, Fox and Johnson",Tonight Product,Large,0,67.86,2025-01-09
2968,38,North Christopherhaven,Garcia-Ramirez,Again Product,Medium,0,47.52,2024-12-08
2969,43,Garciatown,Walter PLC,Beat Product,Small,50,75.84,2025-01-13
2970,41,Brownfurt,Mitchell LLC,Really Product,Small,93,71.84,2024-06-03
2971,47,Port Jason,"Massey, Lewis and Walter",Bit Product,Medium,122,13.88,2024-10-13
2972,4,Rachelville,Long Ltd,Seven Product,Large,54,50.47,2025-01-16
2973,18,Candaceshire,Kirk-Perry,Reason Product,Small,185,44.15,2024-08-25
2974,5,South Christopher,"Bradley, Baker and Mcneil",Political Product,Large,19,19.54,2024-06-13
2975,38,New Travis,Davis-Vasquez,Adult Product,Small,164,32.35,2024-12-03
2976,37,Lake Heatherville,Mitchell-Lopez,Live Product,Large,100,51.95,2025-03-25
2977,36,South Michaelshire,Gomez-Moran,Argue Product,Small,118,31.46,2024-07-10
2978,3,Angelashire,Thomas and Sons,Receive Product,Small,62,95.16,2024-12-28
2979,20,Thomasberg,Cline Ltd,Few Product,Medium,153,45.22,2025-03-04
2980,29,North Benjamin,Smith Ltd,Television Product,Large,68,21.3,2024-08-07
2981,23,Anthonybury,Hopkins Ltd,Spend Product,Medium,0,9.75,2024-05-02
2982,40,East Michaelside,"Neal, Frey and Ferguson",Financial Product,Small,61,83.03,2024-11-14
2983,18,South Claudiaton,"Wright, Winters and Dominguez",Ability Product,Medium,94,75.25,2024-05-29
2984,49,Whiteberg,Charles Ltd,Pm Product,Small,0,7.77,2024-08-02
2985,9,Jacobstad,Martinez-Giles,Point Product,Small,69,37.44,2024-08-15
2986,44,West Ryantown,Bennett-Collins,Give Product,Small,23,28.54,2024-09-16
2987,10,Davidchester,Davis-Russell,Indeed Product,Small,169,8.65,2024-12-29
2988,18,Martinezfort,Davis-Reyes,Spend Product,Large,37,16.28,2025-02-26
2989,21,South Joelport,Rios Group,Hot Product,Large,0,53.1,2024-07-08
2990,20,Hortonborough,Brock Group,Those Product,Small,156,94.88,2024-10-16
2991,37,South Phillipshire,"Harris, Clark and Matthews",Behind Product,Medium,55,67.77,2024-11-19
2992,16,Mollyview,Kim-Gonzalez,Long Product,Large,39,26.06,2025-01-19
2993,42,Wernerchester,Brock Group,Every Product,Medium,0,25.1,2025-01-02
2994,44,West Rebeccafurt,James and Sons,Impact Product,Large,11,85.46,2024-05-07
2995,19,South Vincenttown,Shah-Parker,Think Product,Large,115,48.45,2024-09-25
2996,13,Tranville,Mitchell-Watson,Early Product,Medium,178,90.91,2024-04-09
2997,27,Davidville,Brown-Marshall,Reveal Product,Small,231,49.43,2024-08-05
2998,1,Joshuastad,Bell Ltd,Movement Product,Small,78,73.51,2024-09-21
2999,23,Nolanburgh,Chapman-Marsh,Light Product,Small,100,8.8,2024-06-28
3000,34,Lake Aaronfort,Brown-Mann,Create Product,Large,185,94.23,2024-11-21
3001,17,West Jonathanstad,Rogers and Sons,Business Product,Large,94,27.13,2024-05-20
3002,40,South Kurt,Hopkins Ltd,Alone Product,Medium,91,60.2,2024-08-12
3003,39,North Michaelshire,Mercado-Jacobson,Upon Product,Medium,0,99.95,2024-09-13
3004,11,New Jonathan,Mitchell-Watson,Large Product,Small,232,67.35,2024-06-18
3005,20,New Mary,"Hernandez, Davis and Williams",Little Product,Small,130,60.11,2024-12-08
3006,6,South Jesse,"Walker, Zimmerman and Williams",Wall Product,Medium,9,18.46,2024-04-16
3007,5,West Isaiah,Charles Ltd,Newspaper Product,Large,0,68.27,2024-08-09
3008,25,Flemington,Long Ltd,Beat Product,Large,28,59.07,2024-08-07
3009,15,Port Michaelfort,Obrien-Thompson,Heart Product,Small,143,73.05,2024-06-24
3010,4,Chelseaberg,Short-Cook,Certain Product,Large,118,17.2,2024-05-11
3011,19,Stewartland,Hopkins Ltd,Today Product,Small,0,80.46,2024-08-22
3012,31,New Elizabeth,"Massey, Lewis and Walter",Plant Product,Small,114,79.21,2024-05-06
3013,20,New Laurashire,Patterson-Mcmahon,Because Product,Large,159,24.8,2025-01-27
3014,15,New Harold,Obrien-Thompson,Security Product,Large,140,34.48,2024-08-19
3015,14,New Timothy,"Harris, Clark and Matthews",Perform Product,Large,0,25.65,2024-11-21
3016,21,West Kristinside,Quinn-Tran,Whether Product,Large,178,29.99,2025-02-09
3017,45,Robbinsstad,Esparza-Boyd,Front Product,Medium,0,14.49,2024-09-16
3018,16,Stephentown,"Smith, Davis and Wright",Instead Product,Large,289,52.47,2025-03-13
3019,49,North Jordanside,"Smith, Davis and Wright",Stop Product,Large,0,96.71,2024-09-14
3020,50,Port Andrew,Vasquez-Jackson,Box Product,Large,41,52.92,2024-09-17
3021,6,West Ronald,Snyder Ltd,Each Product,Medium,0,32.35,2025-02-24
3022,7,Jacksonport,Mosley PLC,Respond Product,Large,55,44.7,2024-05-30
3023,30,East Larry,Williams LLC,Choose Product,Small,40,5.59,2025-01-01
3024,45,Wangtown,"Smith, Davis and Wright",With Product,Medium,108,82.03,2024-10-27
3025,49,Lake Samuel,"Smith, Davis and Wright",With Product,Medium,39,82.03,2025-02-19
3026,14,Kevinmouth,"West, Reed and Berry",From Product,Small,124,68.74,2024-12-24
3027,28,Port Austinmouth,Hansen Inc,Beyond Product,Medium,24,71.68,2025-01-05
3028,18,North Phyllisshire,Mcpherson and Sons,Forget Product,Medium,97,73.78,2024-06-22
3029,34,Rickystad,Bennett-Collins,Industry Product,Small,0,51.91,2024-09-07
3030,5,Powellview,Phillips Inc,With Product,Medium,18,50.37,2024-07-28
3031,28,South Melissa,"Walker, Zimmerman and Williams",Rise Product,Small,0,80.15,2024-09-25
3032,9,West Johnfort,Cook-Johnson,Continue Product,Large,0,44.6,2024-04-25
3033,11,Jessicashire,Roberts and Sons,After Product,Medium,0,52.93,2024-11-20
3034,36,Scottshire,Lin and Sons,Close Product,Large,161,34.61,2024-09-14
3035,1,South Cynthiatown,Thomas and Sons,Effect Product,Large,130,25.74,2024-07-28
3036,5,Woodardberg,Larson-Lopez,Painting Product,Small,164,58.75,2024-11-11
3037,28,South Susan,Quinn-Tran,Stay Product,Medium,0,99.22,2025-01-05
3038,2,Lopezburgh,Sanchez Group,Organization Product,Small,49,99.63,2025-01-10
3039,50,Arielfort,Perez-Johnson,Least Product,Large,0,28.15,2024-07-29
3040,32,Perezshire,"Fitzpatrick, Davis and Warren",Everybody Product,Medium,0,18.38,2025-03-19
3041,12,Barreratown,Martinez-Giles,Congress Product,Medium,106,83.18,2024-09-01
3042,10,Jacobborough,Archer Group,Fly Product,Small,0,57.36,2024-06-16
3043,29,South Jose,"Hancock, Peters and Holmes",Unit Product,Small,196,54.75,2024-06-08
3044,47,Ramirezbury,Hansen Inc,Imagine Product,Small,181,17.44,2024-07-30
3045,35,Wagnerstad,Sawyer-Lane,Onto Product,Small,218,32.36,2024-12-29
3046,17,Port Christopher,"Briggs, Morris and Weber",Always Product,Large,0,12.72,2024-12-19
3047,31,Tylerstad,"Massey, Lewis and Walter",Chance Product,Small,0,47.14,2024-04-09
3048,2,Thompsonton,Chapman-Marsh,Table Product,Small,239,79.57,2024-06-10
3049,6,North Michael,"Martin, Cline and Kramer",Design Product,Medium,167,55.85,2025-01-26
3050,10,West Kevin,Cook-Johnson,Let Product,Medium,0,38.27,2024-08-06
3051,10,East Michael,"Miller, Garcia and Wilson",Team Product,Medium,0,19.3,2024-12-13
3052,49,Heathville,"Phelps, Thompson and Chandler",Quickly Product,Large,157,40.23,2025-01-25
3053,9,Petersonbury,Mcpherson and Sons,Forget Product,Medium,243,73.78,2024-04-22
3054,1,West Kyleland,"Kent, Arias and Smith",Often Product,Small,207,21.69,2025-03-05
3055,29,South Zacharyport,Brown-Marshall,North Product,Medium,277,58.38,2024-11-02
3056,45,South Danielletown,Pittman-Lucas,Box Product,Small,0,71.75,2024-08-21
3057,26,Alisonmouth,Brennan Group,As Product,Small,101,7.06,2024-08-09
3058,14,Haneyburgh,Brown Inc,Recognize Product,Large,61,73.76,2024-08-06
3059,45,North Shannon,"Walker, Zimmerman and Williams",Course Product,Medium,70,98.25,2025-04-02
3060,35,Lake James,Pittman-Lucas,Today Product,Medium,0,46.42,2024-10-18
3061,48,South Natalieburgh,Brown-Nelson,Down Product,Small,149,73.62,2024-12-15
3062,50,Lauraburgh,Schmidt-Mathews,Hospital Product,Medium,205,81.17,2024-08-06
3063,31,West Mindymouth,"Bush, Reyes and Fox",Position Product,Small,178,36.18,2025-02-04
3064,49,South Lisa,Mcpherson and Sons,Lose Product,Large,141,36.14,2024-11-12
3065,11,Russelltown,"Campbell, Black and Smith",Bill Product,Large,121,94.64,2025-03-03
3066,14,Woodsfurt,Mosley PLC,Available Product,Large,198,84.07,2024-10-02
3067,24,Alexanderview,Phillips Inc,Understand Product,Large,0,24.88,2024-09-03
3068,18,Turnerhaven,Young-Shaw,Bed Product,Medium,43,70.51,2024-12-04
3069,8,New Wendytown,Chapman-Marsh,Light Product,Small,47,8.8,2024-09-26
3070,20,Teresahaven,"Jones, Martinez and Taylor",Fund Product,Large,0,72.59,2024-07-09
3071,24,Cheyennestad,"Williamson, Fox and Johnson",Resource Product,Medium,194,53.18,2024-05-14
3072,41,West Jacqueline,Howard Inc,Forget Product,Small,148,5.25,2025-01-01
3073,32,Millerfort,"Vasquez, Morris and Ramos",Notice Product,Small,0,72.64,2025-01-30
3074,43,Leechester,Williams LLC,Notice Product,Large,138,26.83,2024-09-23
3075,28,East Jennifer,"West, Reed and Berry",Successful Product,Small,135,6.61,2025-01-17
3076,19,South Tara,"Bush, Reyes and Fox",Imagine Product,Small,106,75.27,2024-09-14
3077,13,North Victoriamouth,Smith-Aguilar,Whole Product,Large,97,44.38,2024-08-22
3078,24,Mirandaview,"Martin, Cline and Kramer",Coach Product,Medium,0,96.77,2024-08-05
3079,36,Murphyville,Lin and Sons,Our Product,Large,0,15.09,2024-07-20
3080,33,Lake Karen,Roy Group,Beat Product,Medium,0,64.9,2024-11-19
3081,43,Rossmouth,"Nguyen, Robinson and Mitchell",Single Product,Small,210,90.69,2024-07-16
3082,19,North Lesliefurt,"Hamilton, Rivera and Kelley",This Product,Medium,43,36.82,2024-06-10
3083,10,Darrentown,"Williamson, Holden and Sims",Full Product,Medium,22,46.09,2025-01-26
3084,38,West Rachelfurt,Lin and Sons,Cup Product,Large,8,41.9,2024-12-18
3085,20,South Brian,Vasquez-Jackson,Box Product,Large,164,52.92,2024-09-22
3086,29,Christinaville,Short-Cook,Certain Product,Large,15,17.2,2024-10-24
3087,32,Lake Kathleen,"Dunn, Martinez and Brandt",Billion Product,Large,0,79.48,2025-02-22
3088,27,Brownmouth,Mosley PLC,Available Product,Large,0,84.07,2024-04-14
3089,43,North Erikside,"Miller, Garcia and Wilson",Team Product,Medium,120,19.3,2024-09-17
3090,44,Stevenland,Williams Inc,Find Product,Large,0,58.47,2024-10-25
3091,48,North Howardbury,"Williams, Turner and Harris",Agent Product,Small,0,82.4,2025-01-08
3092,25,New Josebury,Lyons PLC,Reason Product,Large,64,5.46,2024-06-20
3093,50,Port Nancy,"West, Reed and Berry",Upon Product,Small,7,42.2,2024-05-01
3094,4,North Theodoretown,Brown Inc,Benefit Product,Large,0,85.69,2024-10-07
3095,34,Patrickborough,"Powell, Mcdaniel and Thomas",Against Product,Small,91,35.27,2025-01-16
3096,24,Hernandezhaven,Salazar-Graves,Everyone Product,Small,102,39.89,2024-04-07
3097,48,Tuckertown,Mason-Logan,Future Product,Large,65,7.7,2025-03-09
3098,38,New Dawn,Bell Ltd,Happy Product,Small,14,35.42,2025-03-21
3099,2,North Alexisville,"Kent, Arias and Smith",Often Product,Small,0,21.69,2024-10-28
3100,29,Port Bryanchester,Barrett-Roth,Peace Product,Medium,21,32.36,2025-01-03
3101,34,Alexandriahaven,Bennett-Collins,Small Product,Medium,163,97.89,2024-10-04
3102,27,Valeriemouth,Hopkins Ltd,Physical Product,Small,110,11.63,2025-04-05
3103,30,New Mary,Brennan Group,Seek Product,Small,0,5.18,2025-03-20
3104,29,Port Joseph,Sawyer-Lane,Onto Product,Small,145,32.36,2024-11-06
